id,app_or_website,customer_collects,customer_segmentation,is_a_repeat_order,lead_time,n_customer_notes,n_items_above_quantity_10,n_listed_addresses,n_listed_payment_methods,n_previous_cancelled_orders,n_previous_completed_orders,n_small_items,payment_type,slot_date,store_number,total_price,status
TID31411,website,0,group_1,0,7.626702206,1,0,1,2,0,0,2,debit,7/24/2019 0:00,id_66,83.91025828,Not_Canceled
TID24898,app,0,group_1,0,238.6240067,0,0,1,2,0,0,2,credit,5/23/2019 0:00,id_37,65.34709476,Canceled
TID23469,website,0,group_4,0,65.99215894,2,0,1,2,0,0,1,debit,10/27/2018 0:00,id_54,49.80496023,Not_Canceled
TID09711,app,0,group_1,0,39.89893852,0,0,1,2,0,0,2,credit,7/22/2018 0:00,id_11,59.93754192,Not_Canceled
TID15526,app,0,group_1,0,62.72409648,0,0,1,2,0,0,2,credit,8/12/2018 0:00,id_40,67.24999912,Not_Canceled
TID14705,website,1,group_1,0,120.8921616,2,0,1,2,0,0,1,debit,6/14/2019 0:00,id_97,70.88064115,Not_Canceled
TID24496,app,0,group_1,0,55.71503312,0,0,1,2,0,0,2,credit,8/25/2018 0:00,id_19,49.85748475,Not_Canceled
TID00519,website,0,group_4,0,129.5053469,3,0,1,3,0,0,1,debit,7/25/2019 0:00,id_9,82.31930089,Not_Canceled
TID23175,app,0,group_1,0,90.38021955,0,0,1,2,0,0,3,debit,4/17/2019 0:00,id_30,46.15773551,Not_Canceled
TID16524,app,0,group_1,0,54.0027971,0,2,1,1,0,0,1,debit,2/24/2019 0:00,id_24,35.73449639,Not_Canceled
TID27110,website,0,group_4,0,14.44503115,2,1,1,2,0,0,1,debit,10/3/2018 0:00,id_85,77.12434065,Not_Canceled
TID03803,app,0,group_1,0,192.1604739,0,0,1,1,0,0,2,debit,6/1/2019 0:00,id_15,56.61145455,Not_Canceled
TID09987,app,0,group_1,0,0.149878001,0,2,1,1,0,0,1,debit,2/5/2019 0:00,id_18,38.05347992,Canceled
TID17751,app,0,group_4,0,80.80375417,0,0,1,1,0,0,2,credit,9/16/2018 0:00,id_12,63.23301024,Not_Canceled
TID32921,whoosh,0,group_1,,0.215942742,0,0,1,,0,3,1,debit,10/26/2018 0:00,id_50,40.78410636,Not_Canceled
TID13648,website,0,group_6,0,25.53847989,1,0,3,2,0,0,4,debit,9/13/2018 0:00,id_51,89.77279527,Not_Canceled
TID33360,website,1,group_1,0,13.36942666,2,0,2,2,0,0,1,credit,3/1/2019 0:00,id_12,114.5759689,Not_Canceled
TID35593,app,0,group_1,0,5.631458236,0,2,1,2,0,0,1,debit,11/12/2018 0:00,id_65,39.58648523,Not_Canceled
TID31634,app,0,group_1,0,39.30969108,0,0,1,2,0,0,2,credit,7/22/2018 0:00,id_0,59.93754192,Not_Canceled
TID26504,website,,group_1,0,113.2662829,1,0,1,2,0,0,2,debit,3/23/2019 0:00,id_87,57.27923139,Not_Canceled
TID29137,app,0,group_1,0,102.2916925,0,0,1,2,0,0,2,credit,9/23/2018 0:00,id_86,59.93754192,Canceled
TID21106,app,0,group_1,0,55.38874518,0,0,1,2,0,0,1,credit,3/14/2019 0:00,id_3,61.20853328,Not_Canceled
TID25987,website,0,group_4,0,35.61360012,1,1,1,2,0,0,2,debit,2/26/2019 0:00,id_20,65.49765872,Not_Canceled
TID05799,website,0,group_1,0,1.699220131,1,2,1,2,0,0,1,debit,6/3/2019 0:00,id_6,77.93892915,Not_Canceled
TID18399,app,0,group_1,0,39.26429653,0,0,1,2,0,0,2,credit,7/22/2018 0:00,id_68,59.93754192,Not_Canceled
TID01945,website,0,group_1,0,5.010503104,1,0,1,2,0,0,1,debit,12/24/2018 0:00,id_38,48.96330321,Not_Canceled
TID28674,app,0,group_1,0,11.85309076,0,0,1,2,0,0,4,debit,4/18/2019 0:00,id_99,61.20853328,Not_Canceled
TID23032,website,0,group_1,0,10.02028425,1,0,1,2,0,0,1,debit,10/11/2018 0:00,id_7,50.0622424,Not_Canceled
TID35795,website,0,group_4,0,7.827392004,1,0,1,2,0,0,4,debit,1/25/2019 0:00,id_77,62.22215052,Not_Canceled
TID26203,website,0,group_1,0,100.889963,2,2,1,2,0,0,5,debit,3/17/2019 0:00,id_58,44.01609861,Not_Canceled
TID32488,app,,group_1,0,1.70663188,0,2,1,2,0,0,2,debit,3/25/2019 0:00,id_65,44.95815453,Not_Canceled
TID34222,website,0,group_1,0,1.389489293,2,0,1,1,0,0,1,debit,7/19/2018 0:00,id_60,56.61145455,Not_Canceled
TID20770,website,0,group_1,0,138.8527999,1,1,1,2,0,0,2,debit,7/2/2019 0:00,id_25,47.23558691,Not_Canceled
TID31847,app,0,group_1,0,191.9842325,0,0,1,1,0,0,2,debit,6/1/2019 0:00,id_36,56.61145455,Not_Canceled
TID05019,app,0,group_1,0,0.723109947,0,1,1,1,0,0,1,debit,9/26/2018 0:00,id_68,81.49770004,Not_Canceled
TID32011,app,0,group_1,0,68.95329931,1,2,1,3,0,0,5,debit,7/5/2018 0:00,id_15,53.2004073,Not_Canceled
TID32455,app,0,group_1,0,28.22355659,0,0,1,2,0,0,4,debit,10/19/2018 0:00,id_20,51.74232264,Not_Canceled
TID08875,app,0,group_1,0,42.51644921,1,0,1,2,0,0,1,debit,9/1/2018 0:00,id_77,51.42898852,Not_Canceled
TID27873,website,0,group_1,0,5.0239464,0,0,1,1,0,0,1,debit,1/18/2019 0:00,id_69,51.95103622,Not_Canceled
TID26381,website,0,group_6,0,15.91575,3,2,3,2,0,0,1,debit,8/13/2018 0:00,id_74,91.07990928,Not_Canceled
TID17436,website,0,group_1,0,0.300278236,0,0,1,2,0,0,2,debit,2/13/2019 0:00,id_99,60.70067186,Not_Canceled
TID05184,website,0,group_1,0,129.1516977,1,1,1,2,0,0,2,debit,7/23/2019 0:00,id_19,66.39983088,Not_Canceled
TID30816,website,0,group_4,0,33.01131211,2,1,2,2,0,0,4,debit,1/16/2019 0:00,id_66,46.2800654,Not_Canceled
TID32987,whoosh,0,group_1,,13.40319722,0,1,1,,0,0,1,debit,6/18/2019 0:00,id_77,48.27767928,Not_Canceled
TID23767,app,0,group_1,0,168.6254844,0,2,1,2,0,0,2,credit,3/30/2019 0:00,id_66,62.22215052,Canceled
TID33903,website,0,group_4,0,5.658666258,2,0,1,3,0,0,3,debit,3/29/2019 0:00,id_13,87.26842062,Not_Canceled
TID20023,website,0,group_1,0,26.70033921,2,0,1,2,0,0,2,debit,8/26/2018 0:00,id_26,71.22712526,Not_Canceled
TID10946,whoosh,0,group_1,,4.636964559,1,1,1,,0,0,2,debit,9/5/2018 0:00,id_13,56.61145455,Not_Canceled
TID11053,website,0,group_1,0,49.61825333,0,1,1,1,0,0,1,debit,3/12/2019 0:00,id_70,59.1217401,Not_Canceled
TID17580,website,0,group_1,0,2.472636794,1,0,1,2,0,0,1,debit,6/16/2019 0:00,id_66,67.38485957,Not_Canceled
TID19382,website,0,group_1,0,0.897984465,0,0,1,1,0,0,1,debit,2/7/2019 0:00,id_6,0,Not_Canceled
TID04450,website,0,group_1,0,78.5348962,2,2,1,2,0,0,2,debit,4/21/2019 0:00,id_70,69.16877765,Not_Canceled
TID03804,website,0,group_1,0,6.273509525,0,0,2,2,0,0,1,debit,3/6/2019 0:00,id_32,68.74592727,Not_Canceled
TID13786,website,0,group_1,0,6.148076542,2,1,2,2,0,0,0,debit,6/18/2019 0:00,id_0,92.97555515,Not_Canceled
TID07198,website,0,group_1,0,4.525486068,0,0,1,1,0,0,1,debit,9/28/2018 0:00,id_80,0,Not_Canceled
TID11599,website,0,group_4,0,98.9789684,2,2,1,2,0,0,3,debit,4/13/2019 0:00,id_73,76.22515209,Not_Canceled
TID21013,app,0,group_1,0,38.99233014,0,0,1,2,0,0,2,credit,7/22/2018 0:00,id_84,63.73742421,Not_Canceled
TID34552,website,0,group_4,0,19.6376058,1,2,1,3,0,0,5,debit,1/27/2019 0:00,id_27,74.18557739,Not_Canceled
TID18407,app,0,group_1,0,56.22605645,0,0,1,2,0,0,1,debit,5/16/2019 0:00,id_38,69.24335324,Not_Canceled
TID22984,app,,group_1,0,153.678839,0,1,1,2,0,0,4,debit,5/7/2019 0:00,id_94,49.20026125,Not_Canceled
TID02220,app,0,group_1,0,128.5260677,1,2,1,2,0,0,5,debit,1/13/2019 0:00,id_31,28.74929968,Not_Canceled
TID01951,app,0,group_1,0,55.69444056,0,0,1,1,0,0,2,credit,8/25/2018 0:00,id_24,36.95220629,Not_Canceled
TID26943,website,0,group_1,0,40.35813097,1,2,1,2,0,0,2,debit,2/10/2019 0:00,id_28,50.85371292,Not_Canceled
TID03145,website,0,group_1,0,1.340561045,1,0,1,2,0,0,3,debit,2/28/2019 0:00,id_53,77.12434065,Not_Canceled
TID05674,website,0,group_1,0,36.16846433,0,2,1,2,0,0,0,debit,6/3/2019 0:00,id_96,56.27707271,Not_Canceled
TID09343,website,0,group_1,0,41.57245762,0,2,1,2,0,0,3,debit,1/26/2019 0:00,id_76,46.45548832,Canceled
TID13438,app,0,group_1,0,26.40153803,0,1,1,2,0,0,4,credit,3/26/2019 0:00,id_53,76.04901589,Not_Canceled
TID26178,website,0,group_4,0,26.75439085,1,0,1,1,0,0,1,debit,4/25/2019 0:00,id_29,69.303004,Not_Canceled
TID01934,website,0,group_1,0,26.67099508,2,2,1,3,0,0,2,debit,3/3/2019 0:00,id_32,94.39302116,Not_Canceled
TID28202,app,0,group_1,0,35.96095456,0,0,1,2,0,0,3,debit,1/19/2019 0:00,id_13,40.24046616,Not_Canceled
TID15808,app,0,group_1,0,189.4001767,0,1,1,2,0,0,3,debit,7/16/2019 0:00,id_42,44.69086155,Not_Canceled
TID22659,app,0,group_1,0,150.6002843,0,0,1,1,0,0,3,debit,12/27/2018 0:00,id_66,44.02146061,Not_Canceled
TID12789,website,0,group_1,0,44.47344348,3,0,2,2,0,0,1,debit,10/8/2018 0:00,id_6,66.14943474,Not_Canceled
TID08346,app,0,group_1,0,308.2523217,0,1,1,2,0,0,2,debit,4/20/2019 0:00,id_33,40.78410636,Not_Canceled
TID06263,website,0,group_1,0,31.28199149,1,1,1,2,0,0,2,debit,8/19/2018 0:00,id_82,76.19580081,Not_Canceled
TID00494,app,0,group_1,0,25.29551489,1,2,1,2,0,0,5,debit,10/18/2018 0:00,id_52,42.4079134,Not_Canceled
TID27542,app,0,group_1,0,71.0593212,1,2,2,2,0,0,2,debit,5/25/2019 0:00,id_40,55.62278054,Not_Canceled
TID30614,app,0,group_1,0,45.06179151,0,1,1,2,0,0,2,debit,2/26/2019 0:00,id_76,51.42898852,Not_Canceled
TID00828,website,0,group_2,0,16.16789746,0,1,1,2,0,0,3,debit,12/26/2018 0:00,id_76,52.08141117,Not_Canceled
TID35941,app,0,group_1,0,43.67733627,0,0,1,2,0,0,3,debit,1/25/2019 0:00,id_72,46.15773551,Not_Canceled
TID04723,website,,group_4,0,148.0251556,1,0,1,2,0,0,4,debit,4/25/2019 0:00,id_98,52.17524742,Not_Canceled
TID24363,website,,group_4,0,25.74467798,1,0,1,2,0,0,2,debit,3/28/2019 0:00,id_26,77.61229089,Not_Canceled
TID22515,whoosh,0,group_1,,0.994379421,0,0,1,,0,0,2,debit,9/6/2018 0:00,id_18,51.42898852,Not_Canceled
TID25830,website,0,group_1,0,26.40251888,1,1,1,2,0,0,1,debit,1/7/2019 0:00,id_58,54.5483914,Not_Canceled
TID09565,website,0,group_4,0,19.872273,1,2,1,2,0,0,3,debit,8/28/2018 0:00,id_71,68.32264016,Not_Canceled
TID08062,app,0,group_1,0,164.0263276,0,0,1,1,0,0,2,debit,9/9/2018 0:00,id_18,59.17278266,Not_Canceled
TID05412,website,,group_1,0,30.62977611,1,0,1,2,0,0,3,debit,11/3/2018 0:00,id_45,57.27923139,Not_Canceled
TID03065,website,0,group_4,0,1.927716592,3,0,1,3,0,0,2,debit,2/28/2019 0:00,id_2,92.97555515,Not_Canceled
TID04498,app,0,group_1,0,55.48434245,0,0,1,2,0,0,2,credit,8/25/2018 0:00,id_21,49.85748475,Not_Canceled
TID17033,website,0,group_2,0,43.15986405,1,0,3,2,0,0,3,debit,12/22/2018 0:00,id_38,52.34199796,Not_Canceled
TID07076,website,0,group_4,0,147.5123801,1,2,1,3,0,0,2,debit,6/10/2019 0:00,id_67,73.1671888,Not_Canceled
TID25891,website,0,group_1,0,5.343675615,0,2,1,2,0,0,1,debit,10/8/2018 0:00,id_56,61.88289884,Not_Canceled
TID20548,website,0,group_1,0,111.5885796,1,0,1,2,0,0,2,debit,7/24/2019 0:00,id_55,68.19806032,Not_Canceled
TID28067,website,0,group_1,0,116.7459958,1,0,1,2,0,0,3,debit,7/17/2019 0:00,id_40,66.39983088,Not_Canceled
TID27360,app,0,group_1,0,3.238556314,0,2,1,1,0,0,1,credit,6/18/2018 0:00,id_93,44.82454116,Not_Canceled
TID24809,app,0,group_1,0,11.61633391,0,0,1,2,0,0,3,debit,2/22/2019 0:00,id_15,25.98867817,Not_Canceled
TID05957,app,0,group_1,0,103.893683,0,0,1,2,0,0,3,debit,11/10/2018 0:00,id_74,46.15773551,Not_Canceled
TID27722,whoosh,0,group_5,,3.736772891,0,0,1,,0,0,3,debit,6/26/2019 0:00,id_40,82.46414582,Not_Canceled
TID03212,website,0,group_1,0,147.7890693,1,2,1,2,0,0,5,debit,7/2/2019 0:00,id_57,62.2019054,Not_Canceled
TID28359,whoosh,0,group_1,,3.136693242,0,1,1,,0,0,1,debit,7/30/2019 0:00,id_66,59.17278266,Not_Canceled
TID15612,whoosh,0,group_4,,15.482969,0,1,1,,0,0,3,debit,2/12/2019 0:00,id_53,46.15773551,Not_Canceled
TID25061,website,0,group_1,0,7.077795367,0,1,1,2,0,0,2,debit,6/18/2019 0:00,id_37,84.3913619,Not_Canceled
TID07273,website,1,group_1,0,14.68397781,1,2,1,2,0,0,2,debit,11/11/2018 0:00,id_90,65.99912079,Not_Canceled
TID24761,app,0,group_1,0,97.62683731,0,2,1,2,0,0,3,debit,4/22/2019 0:00,id_1,46.15773551,Not_Canceled
TID03247,app,0,group_1,0,32.22094721,0,0,1,1,0,0,2,debit,10/28/2018 0:00,id_5,45.09170191,Not_Canceled
TID33053,website,0,group_2,0,9.94774722,0,2,1,2,0,0,1,debit,12/3/2018 0:00,id_14,50.68615657,Not_Canceled
TID15582,app,0,group_1,0,152.1196991,0,0,1,1,0,0,1,debit,12/28/2018 0:00,id_78,44.02146061,Not_Canceled
TID09761,whoosh,0,group_1,,3.387872246,0,1,1,,0,0,0,debit,10/10/2018 0:00,id_19,40.78410636,Not_Canceled
TID23982,website,0,group_1,0,14.07190807,2,2,1,2,0,0,3,debit,6/9/2019 0:00,id_26,84.3913619,Not_Canceled
TID20628,website,0,group_1,0,33.94582351,1,1,1,2,0,0,2,debit,9/19/2018 0:00,id_6,60.9546911,Not_Canceled
TID34902,website,1,group_1,0,-0.505281602,2,0,1,2,0,0,3,debit,7/19/2018 0:00,id_14,75.65735632,Not_Canceled
TID26998,website,0,group_1,0,117.9604047,1,2,1,2,0,0,3,debit,3/18/2019 0:00,id_2,54.52252146,Not_Canceled
TID08806,website,0,group_4,0,38.03105913,1,1,1,2,0,0,1,debit,4/28/2019 0:00,id_14,79.26749451,Not_Canceled
TID26049,app,0,group_1,0,28.13139077,1,2,1,1,0,0,1,debit,2/10/2019 0:00,id_28,51.95103622,Not_Canceled
TID07164,app,0,group_4,0,67.37145179,1,1,1,2,0,0,3,debit,11/7/2018 0:00,id_49,38.05347992,Not_Canceled
TID07044,website,0,group_4,0,34.0158755,1,1,1,2,0,0,1,debit,3/10/2019 0:00,id_77,74.8730121,Not_Canceled
TID01705,app,0,group_1,1,59.07090332,0,2,1,2,0,1,1,debit,5/12/2019 0:00,id_9,56.61145455,Not_Canceled
TID09338,app,0,group_1,0,144.9985419,0,2,1,2,0,0,1,debit,12/11/2018 0:00,id_83,40.78410636,Not_Canceled
TID18436,website,0,group_1,0,19.63157527,0,1,1,2,0,0,2,debit,4/9/2019 0:00,id_13,74.18557739,Not_Canceled
TID18794,website,0,group_4,0,14.44343974,1,1,1,2,0,0,2,debit,9/12/2018 0:00,id_20,77.12434065,Not_Canceled
TID19149,app,0,group_1,0,63.18512738,0,0,1,1,0,0,2,debit,12/27/2018 0:00,id_10,44.02146061,Not_Canceled
TID28809,website,0,group_1,0,214.922327,2,1,1,2,0,0,2,debit,7/16/2019 0:00,id_12,57.27923139,Not_Canceled
TID30541,website,0,group_4,0,1.565026433,0,0,1,3,0,0,4,debit,6/13/2019 0:00,id_60,102.5924301,Not_Canceled
TID00979,website,0,group_1,0,0.115700688,0,1,1,2,0,0,0,debit,8/21/2018 0:00,id_27,66.24961223,Not_Canceled
TID07915,website,0,group_1,0,123.1339519,0,0,1,2,0,0,4,debit,4/11/2019 0:00,id_93,44.34298264,Not_Canceled
TID24241,app,0,group_1,0,54.54536595,0,0,1,2,0,0,1,credit,3/14/2019 0:00,id_43,61.20853328,Not_Canceled
TID00267,website,0,group_1,0,131.3681436,1,2,1,2,0,0,3,debit,5/25/2019 0:00,id_45,62.09053748,Not_Canceled
TID30889,app,0,group_1,0,21.71064574,0,0,1,2,0,0,2,debit,4/27/2019 0:00,id_75,79.07306831,Not_Canceled
TID11514,website,0,group_1,0,1.563428381,1,0,1,1,0,0,1,debit,1/10/2019 0:00,id_40,51.42898852,Not_Canceled
TID02766,app,0,group_1,0,22.10786119,0,0,1,2,0,0,2,debit,4/27/2019 0:00,id_89,79.07306831,Not_Canceled
TID32202,website,0,group_1,0,88.24911154,0,2,1,2,0,0,1,debit,3/10/2019 0:00,id_31,52.62839365,Canceled
TID27262,whoosh,0,group_1,,8.524643526,0,0,1,,0,0,1,debit,9/8/2018 0:00,id_24,40.78410636,Not_Canceled
TID25052,website,0,group_4,0,104.056925,2,1,1,2,0,0,3,debit,6/28/2019 0:00,id_76,70.88064115,Not_Canceled
TID12450,app,0,group_1,0,179.487374,1,1,1,2,0,0,1,debit,4/9/2019 0:00,id_10,59.17278266,Not_Canceled
TID15890,app,0,group_1,0,102.2944276,0,0,1,2,0,0,2,credit,9/23/2018 0:00,id_30,63.73742421,Not_Canceled
TID17213,website,0,group_1,0,71.37614424,0,0,1,3,0,0,1,debit,4/20/2019 0:00,id_73,88.36704472,Canceled
TID15474,app,0,group_1,0,10.88444446,0,1,1,1,0,0,2,debit,9/26/2018 0:00,id_78,47.21968807,Not_Canceled
TID34711,app,0,group_1,0,121.9693206,0,2,1,1,0,0,1,credit,3/4/2019 0:00,id_6,51.95103622,Not_Canceled
TID09868,website,0,group_2,0,68.36906239,0,2,1,2,0,0,5,debit,12/6/2018 0:00,id_67,55.28740936,Not_Canceled
TID05784,website,1,group_4,0,95.87054115,2,1,1,3,0,0,0,debit,5/27/2019 0:00,id_76,92.64429056,Not_Canceled
TID31419,telephone,0,group_1,,1.81670363,0,0,1,,0,0,1,debit,1/4/2019 0:00,id_62,0,Not_Canceled
TID03384,website,0,group_1,0,85.50713455,0,1,1,2,0,0,4,debit,1/11/2019 0:00,id_2,44.02146061,Not_Canceled
TID22844,app,0,group_4,0,1.51267956,0,0,1,1,0,0,1,credit,3/14/2019 0:00,id_77,55.06536163,Not_Canceled
TID14395,website,0,group_4,0,3.062843252,1,1,1,2,0,0,0,debit,8/29/2018 0:00,id_65,86.31120013,Not_Canceled
TID20304,app,0,group_4,0,-0.381522673,1,0,1,2,0,0,2,debit,5/25/2019 0:00,id_68,54.52252146,Not_Canceled
TID15650,app,0,group_1,0,74.39877222,0,0,1,2,0,0,2,credit,8/26/2018 0:00,id_70,63.73742421,Not_Canceled
TID07005,website,0,group_1,0,148.3888369,1,0,1,2,0,0,2,debit,8/19/2018 0:00,id_62,55.83930225,Not_Canceled
TID36202,app,0,group_1,0,35.73330783,0,0,1,2,0,0,3,credit,9/20/2018 0:00,id_92,65.24668649,Not_Canceled
TID33711,whoosh,0,group_1,,2.592435393,0,2,1,,3,39,0,debit,7/1/2019 0:00,id_0,40.78410636,Not_Canceled
TID18720,website,0,group_1,0,1.321784215,1,0,1,1,0,0,1,debit,3/23/2019 0:00,id_26,45.58259214,Not_Canceled
TID24879,website,,group_4,0,106.0787682,0,0,1,2,0,0,3,debit,4/5/2019 0:00,id_63,64.89505319,Not_Canceled
TID11661,app,0,group_1,0,38.7413925,1,2,1,3,0,0,1,debit,2/18/2019 0:00,id_28,66.75011988,Not_Canceled
TID09838,app,0,group_1,0,113.2272058,0,1,1,2,0,0,3,debit,6/21/2019 0:00,id_55,44.69086155,Not_Canceled
TID16104,whoosh,0,group_1,,6.855357005,0,1,1,,0,0,2,debit,4/16/2019 0:00,id_30,56.61145455,Not_Canceled
TID17460,app,0,group_1,0,301.1398098,0,1,1,1,0,0,1,credit,7/7/2019 0:00,id_82,54.0306016,Not_Canceled
TID09155,website,0,group_4,0,6.496584124,1,0,1,2,0,0,3,debit,4/11/2019 0:00,id_13,86.79003251,Not_Canceled
TID29455,website,0,group_4,0,5.845987967,1,1,1,2,0,0,1,debit,4/16/2019 0:00,id_53,72.21552848,Not_Canceled
TID17518,website,0,group_4,0,95.48212614,2,0,1,3,0,0,4,credit,6/19/2019 0:00,id_59,102.3597315,Not_Canceled
TID04504,app,0,group_1,0,82.74231655,0,0,1,2,0,0,1,credit,9/7/2018 0:00,id_36,65.34709476,Not_Canceled
TID10722,app,0,group_1,0,131.2184287,0,2,1,2,0,0,1,credit,7/23/2018 0:00,id_54,56.35426715,Not_Canceled
TID15694,website,0,group_1,0,36.47813596,0,1,1,2,0,0,3,debit,12/1/2018 0:00,id_42,37.45945698,Not_Canceled
TID22568,app,0,group_1,0,186.3484357,0,1,1,2,0,0,2,debit,3/30/2019 0:00,id_84,48.80522502,Not_Canceled
TID03036,website,0,group_1,0,146.5449997,0,1,1,2,0,0,3,debit,5/28/2019 0:00,id_66,55.05503019,Not_Canceled
TID06487,app,0,group_1,0,82.41200716,0,0,1,1,0,0,1,credit,9/7/2018 0:00,id_64,54.3413744,Not_Canceled
TID21483,app,0,group_4,0,15.92318306,0,0,1,2,0,0,1,debit,4/26/2019 0:00,id_26,71.62276109,Not_Canceled
TID21695,app,0,group_1,0,2.205673442,1,1,1,2,0,0,2,debit,2/12/2019 0:00,id_80,52.47221015,Not_Canceled
TID02746,app,0,group_1,0,59.41082767,0,2,1,2,0,0,3,debit,3/10/2019 0:00,id_32,46.15773551,Not_Canceled
TID03391,website,0,group_4,0,12.35541712,2,2,1,3,0,0,3,debit,1/15/2019 0:00,id_44,74.18557739,Not_Canceled
TID26153,website,0,group_4,0,47.98484121,1,0,1,2,0,0,3,debit,2/14/2019 0:00,id_56,61.86770119,Not_Canceled
TID01129,whoosh,0,group_1,,7.218928278,0,0,1,,2,7,2,debit,9/30/2018 0:00,id_6,40.78410636,Not_Canceled
TID26866,website,0,group_1,0,1.886998966,1,0,2,2,0,0,1,debit,2/27/2019 0:00,id_40,68.74592727,Not_Canceled
TID23708,app,0,group_1,0,7.996531279,0,0,1,2,0,0,3,debit,9/28/2018 0:00,id_69,51.42898852,Not_Canceled
TID04456,website,1,group_2,0,66.29771158,1,0,1,2,0,0,3,debit,1/17/2019 0:00,id_59,49.0949701,Not_Canceled
TID13907,app,,group_1,0,150.553486,0,0,1,2,0,0,2,debit,12/27/2018 0:00,id_57,52.21173169,Not_Canceled
TID35198,website,0,group_1,0,11.4867884,1,2,1,2,0,0,2,debit,9/10/2018 0:00,id_73,81.49770004,Not_Canceled
TID17078,website,0,group_1,0,82.14362866,1,2,1,2,0,0,4,debit,8/27/2018 0:00,id_48,53.64171518,Not_Canceled
TID05324,app,0,group_1,0,255.4839126,0,0,1,1,0,0,2,credit,5/23/2019 0:00,id_45,54.0306016,Not_Canceled
TID13622,app,0,group_1,0,88.44061247,1,0,1,2,0,0,3,credit,4/10/2019 0:00,id_23,67.74925609,Not_Canceled
TID04726,app,0,group_1,0,60.57024421,0,1,1,2,0,0,1,debit,8/29/2018 0:00,id_3,40.78410636,Not_Canceled
TID30830,whoosh,0,group_1,,17.58291424,0,0,1,,0,0,1,debit,10/20/2018 0:00,id_51,40.78410636,Canceled
TID03685,website,0,group_1,0,86.27601607,1,2,1,2,0,0,3,debit,1/28/2019 0:00,id_75,36.3607986,Not_Canceled
TID26035,website,0,group_1,0,174.4283681,1,0,1,2,0,0,4,debit,7/10/2019 0:00,id_47,58.89195723,Not_Canceled
TID07938,app,0,group_1,0,84.87843295,0,0,1,2,0,0,3,debit,6/12/2019 0:00,id_73,52.1387589,Not_Canceled
TID28301,website,0,group_1,0,32.68933675,2,0,1,1,0,0,2,debit,8/24/2018 0:00,id_85,51.69012231,Not_Canceled
TID16086,website,0,group_1,0,0.070833582,1,0,2,2,0,0,4,debit,1/31/2019 0:00,id_59,65.24668649,Not_Canceled
TID05919,app,0,group_1,0,191.9725363,0,2,1,2,0,0,3,debit,9/2/2018 0:00,id_41,14.05604972,Canceled
TID02356,app,0,group_1,0,14.82752876,0,0,1,1,0,0,2,debit,9/22/2018 0:00,id_41,59.17278266,Not_Canceled
TID21968,website,0,group_4,0,18.96563461,1,0,1,1,0,0,2,debit,1/3/2019 0:00,id_37,48.06639242,Not_Canceled
TID10523,website,0,,0,13.69847247,2,0,2,3,0,0,3,debit,7/18/2019 0:00,id_79,121.6868743,Not_Canceled
TID23287,website,0,group_1,0,92.42037806,1,2,1,2,0,0,3,credit,5/24/2019 0:00,id_30,87.38794861,Not_Canceled
TID35269,website,,group_1,0,43.19466683,1,1,1,2,0,0,3,debit,2/19/2019 0:00,id_30,49.80496023,Not_Canceled
TID35244,website,0,group_4,0,112.9886655,0,1,1,2,0,0,5,debit,6/12/2019 0:00,id_4,55.55057536,Not_Canceled
TID22004,app,0,group_1,0,55.53282699,0,0,1,2,0,0,1,debit,5/16/2019 0:00,id_98,69.24335324,Not_Canceled
TID13024,website,0,group_1,0,63.52011948,1,1,1,2,0,0,1,debit,9/17/2018 0:00,id_14,53.64171518,Not_Canceled
TID22529,app,0,group_1,0,73.45757757,0,0,1,2,0,0,2,credit,8/26/2018 0:00,id_72,59.93754192,Not_Canceled
TID09201,website,0,group_1,0,1.234193272,0,0,1,1,0,0,1,debit,5/15/2019 0:00,id_18,71.22712526,Not_Canceled
TID05556,app,0,group_4,0,48.07248316,0,0,1,2,0,0,2,debit,9/16/2018 0:00,id_76,52.62839365,Not_Canceled
TID29049,website,1,group_1,0,7.217709817,1,1,1,2,0,0,4,debit,2/19/2019 0:00,id_81,68.24789683,Not_Canceled
TID10982,app,0,group_1,0,40.2135565,1,2,1,2,0,0,2,debit,12/3/2018 0:00,id_88,39.69560568,Not_Canceled
TID05152,website,0,group_6,0,37.02286044,0,2,3,2,0,0,3,debit,5/18/2019 0:00,id_63,112.7466413,Canceled
TID28894,whoosh,0,group_1,,40.72653721,0,2,1,,0,0,1,debit,2/18/2019 0:00,id_35,51.77885764,Not_Canceled
TID26910,website,0,group_4,0,129.2735595,1,1,1,1,0,0,2,debit,4/20/2019 0:00,id_68,69.98837128,Not_Canceled
TID04416,website,0,group_2,0,33.13840596,1,0,3,0,0,0,2,debit,12/14/2018 0:00,id_69,5.000256741,Not_Canceled
TID23865,app,0,group_1,0,50.21672938,1,0,1,2,0,0,3,debit,12/22/2018 0:00,id_58,33.61475809,Not_Canceled
TID19269,website,1,group_1,0,11.48946447,0,1,1,1,0,0,3,debit,1/23/2019 0:00,id_59,56.61145455,Not_Canceled
TID03229,whoosh,0,group_1,,2.092454806,0,2,1,,0,7,0,debit,6/17/2019 0:00,id_77,40.78410636,Not_Canceled
TID29366,website,0,group_1,0,36.77505237,2,0,2,2,0,0,2,debit,3/1/2019 0:00,id_11,78.17279722,Not_Canceled
